ID,workWithTB,workInPH,Question,Response,profession,phRole,employer,clinician
ID_05,Yes,Yes,Q21Aopt2,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q21Aopt4,Neutral,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Bopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q24Aopt3,3,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q16Aopt2,2,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q2Copt2,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q24Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Bopt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q12Aopt1,4,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q16Aopt4,4,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q14Aopt3,2,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q13Aopt2,2,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q17Aopt5,2,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Bopt2,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q22Aopt4,Strongly Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q8Aopt2,4,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q6Aopt4,3,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q15Aopt1,B (Organism name),Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q13Aopt1,3,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q16Aopt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q12Aopt2,2,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q7Aopt1,They are equally informative,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Bopt5,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q23Aopt3,Agree,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Bopt4,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q6Aopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q11Aopt1,Yes; but on the other side of the report,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q13Aopt3,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q17Aopt3,3,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q2Copt3,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q17Aopt4,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q16Aopt5,3,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q2Copt1,1,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q17Aopt2,6,Research,Laboratory,Academic Institution,Non-Physician
ID_05,Yes,Yes,Q2Copt4,NA,Research,Laboratory,Academic Institution,Non-Physician
ID_06,No,Yes,Q9Aopt1,Show me everything - (Ex. Isoniazid (INH; H)),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q6Aopt2,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q16Aopt3,5,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q20Aopt4,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q23Aopt1,Neutral,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q14Aopt1,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q20Aopt3,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q16Aopt2,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q21Aopt1,Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q24Aopt2,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q20Aopt2,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q22Aopt2,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q8Aopt4,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q14Aopt2,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q20Aopt1,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q21Aopt2,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q23Aopt4,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q24Aopt1,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt1,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q21Aopt4,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q22Aopt3,Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q24Aopt4,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q5Aopt1,A (with bolding),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q19opt1,B (Two column),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q16Aopt1,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q21Aopt3,Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q24Aopt3,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q6Aopt1,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q10Aopt1,They are equally informative,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Bopt3,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q16Aopt4,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q14Aopt3,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q22Aopt1,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q8Aopt3,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Bopt2,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Bopt1,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q22Aopt4,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q23Aopt2,Strongly Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q7Aopt1,A (Full sentence),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q12Aopt4,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt3,5,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q6Aopt4,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q13Aopt1,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q15Aopt1,A (Percent match),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q8Aopt1,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q13Aopt2,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q6Aopt3,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q12Aopt2,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q12Aopt3,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt2,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Bopt5,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt4,6,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt6,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q18opt1,A (Summary statement),Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q11Bopt4,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q2Copt3,NA,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q8Aopt2,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q2Copt4,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q13Aopt3,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q12Aopt1,3,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q23Aopt3,Agree,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q2Copt2,NA,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q17Aopt5,4,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q2Copt1,1,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_06,No,Yes,Q16Aopt5,2,Non-TB,Surveillance,Academic Institution,Non-Physician
ID_07,No,No,Q20Aopt4,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q20Aopt3,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q24Aopt2,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q9Aopt1,Show me everything - (Ex. Isoniazid (INH; H)),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q14Aopt1,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q16Aopt3,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q21Aopt1,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q5Aopt1,A (with bolding),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q20Aopt1,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q6Aopt2,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q20Aopt2,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q24Aopt1,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q21Aopt2,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q22Aopt3,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q23Aopt1,Neutral,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q19opt1,B (Two column),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q21Aopt3,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q6Aopt1,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q22Aopt2,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt1,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q24Aopt3,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q14Aopt2,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Bopt3,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q14Aopt3,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q22Aopt1,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q23Aopt4,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q22Aopt4,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q8Aopt1,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt6,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q16Aopt1,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q12Aopt4,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q15Aopt1,B (Organism name),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q12Aopt3,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q24Aopt4,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Bopt1,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q16Aopt4,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q8Aopt4,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q6Aopt4,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q13Aopt2,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q18opt1,A (Summary statement),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q16Aopt2,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q7Aopt1,A (Full sentence),Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q21Aopt4,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q12Aopt1,4,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q6Aopt3,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q13Aopt1,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q12Aopt2,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Bopt2,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Bopt5,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt4,1,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Bopt4,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q2Copt2,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q13Aopt3,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt3,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt5,5,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q8Aopt3,3,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q2Copt3,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q17Aopt2,6,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q23Aopt2,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q16Aopt5,5,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q2Copt4,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q2Copt1,NA,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q23Aopt3,Agree,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_07,No,No,Q8Aopt2,2,Non-TB,Non-Micro,Academic Institution,Non-Physician
ID_08,Yes,No,Q5Aopt1,A (with bolding),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q9Aopt1,Full Name (Ex. isoniazid),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q20Aopt3,Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q20Aopt4,Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q14Aopt1,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q21Aopt2,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q19opt1,A (One column),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q16Aopt3,5,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Bopt1,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q20Aopt1,Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q24Aopt1,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q21Aopt3,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q24Aopt3,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q24Aopt2,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q20Aopt2,Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt1,5,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q14Aopt3,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q22Aopt2,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q21Aopt1,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q24Aopt4,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q23Aopt1,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q22Aopt4,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q6Aopt2,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Bopt3,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q12Aopt4,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q8Aopt4,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q14Aopt2,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q16Aopt1,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Bopt2,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q12Aopt3,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q6Aopt1,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q21Aopt4,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q16Aopt4,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q13Aopt1,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q6Aopt4,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q13Aopt2,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q15Aopt1,B (Organism name),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Bopt5,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q22Aopt3,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q6Aopt3,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q7Aopt1,They are equally informative,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Aopt1,Yes ; on the same table with the drug susceptibility data,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q16Aopt2,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt4,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q12Aopt2,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q22Aopt1,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q2Copt3,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q11Bopt4,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt3,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q8Aopt1,2,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q13Aopt3,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q12Aopt1,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q8Aopt3,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q2Copt4,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q2Copt1,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt2,6,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q23Aopt4,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q23Aopt2,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q8Aopt2,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q16Aopt5,3,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt6,4,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q18opt1,A (Summary statement),Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q23Aopt3,Strongly Agree,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q2Copt2,NA,Nurse,Non-Micro,Hospital,Non-Physician
ID_08,Yes,No,Q17Aopt5,1,Nurse,Non-Micro,Hospital,Non-Physician
ID_09,Yes,No,Q20Aopt3,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q20Aopt4,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q9Aopt1,3-letter abbreviation (Ex. INH),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q21Aopt2,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q20Aopt1,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q19opt1,B (Two column),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q14Aopt1,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q24Aopt1,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q21Aopt3,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q5Aopt1,A (with bolding),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q24Aopt2,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q16Aopt1,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q16Aopt3,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q22Aopt4,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q12Aopt4,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q14Aopt3,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q20Aopt2,Strongly Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q24Aopt3,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q15Aopt1,A (Percent match),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q16Aopt4,4,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q23Aopt1,Strongly Disagree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q11Bopt1,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q13Aopt2,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q21Aopt4,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q21Aopt1,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q6Aopt4,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q7Aopt1,B (Summary),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q22Aopt2,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q6Aopt3,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q22Aopt3,Agree,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q17Aopt1,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q24Aopt4,4,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q12Aopt3,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q12Aopt2,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q22Aopt1,Neutral,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q13Aopt1,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q11Aopt1,Yes; but on the other side of the report,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q17Aopt3,4,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q10Aopt1,Full Name (Ex. Susceptible; Resistant; Unknown),Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q17Aopt4,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q14Aopt2,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q23Aopt4,Neutral,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q11Bopt5,1,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q16Aopt2,3,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q11Bopt4,NA,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q8Aopt1,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q6Aopt2,2,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q17Aopt6,6,Research,Non-Micro,Academic Institution,Non-Physician
ID_09,Yes,No,Q6Aopt1,4,Research,Non-Micro,Academic Institution,Non-Physician
